age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
54,4,3,3,no,0,no,yes,0,10,7,88,1,-1,0,no
41,2,1,2,no,2105,yes,no,0,18,11,134,1,-1,0,no
35,7,0,2,no,35,yes,no,0,14,5,152,1,-1,0,no
30,4,1,3,no,877,no,no,0,13,8,202,1,83,5,no
51,2,1,2,yes,-2082,no,yes,0,28,7,123,6,-1,0,no
60,5,1,2,no,89,no,no,0,30,4,156,2,-1,0,no
31,4,1,3,no,1750,yes,no,1,14,5,90,3,-1,0,no
56,4,1,1,no,772,yes,no,1,20,11,291,1,-1,0,no
42,9,1,2,no,1048,yes,no,1,6,2,23,2,-1,0,no
52,2,1,1,no,592,no,no,0,21,7,122,2,-1,0,no
40,9,1,2,no,0,yes,yes,0,26,7,105,2,172,1,no
36,7,1,2,no,3064,yes,no,1,11,5,1143,4,-1,0,no
46,1,1,2,no,0,yes,no,0,8,5,264,2,-1,0,no
32,0,0,2,no,1649,no,no,0,27,5,204,2,-1,0,no
31,3,0,3,no,287,yes,no,0,19,11,182,1,-1,0,no
41,9,3,2,no,0,yes,no,0,17,11,386,2,-1,0,no
36,7,1,2,no,257,yes,no,0,12,5,86,2,-1,0,no
52,9,1,2,no,118,no,no,0,28,8,16,20,-1,0,no
42,4,1,3,no,251,no,no,0,20,8,413,2,-1,0,no
62,4,1,3,no,0,no,no,0,13,10,78,3,-1,0,no
31,9,0,3,no,23,no,no,0,25,8,121,3,-1,0,no
41,1,0,2,yes,-386,no,yes,0,20,11,477,1,-1,0,yes
34,6,1,3,no,5498,no,no,0,19,11,265,1,-1,0,no
44,4,0,3,no,5063,no,no,0,27,10,418,2,-1,0,yes
42,1,1,1,no,7041,yes,no,0,28,7,386,4,-1,0,no
47,4,1,3,no,1890,no,no,0,8,7,161,1,-1,0,no
32,10,1,2,no,2400,yes,yes,0,5,2,450,3,-1,0,no
46,1,1,2,no,519,yes,no,0,25,8,217,6,-1,0,no
39,9,0,3,no,1190,no,no,0,8,8,136,1,-1,0,no
26,8,0,2,no,203,no,no,0,16,11,104,1,196,1,no
52,9,1,2,no,1818,no,yes,0,17,11,189,2,111,4,no
42,10,1,2,no,1289,no,no,0,15,7,250,4,415,2,yes
33,9,3,3,no,39,no,no,0,19,8,123,5,-1,0,no
73,5,1,1,no,796,no,no,0,23,10,427,1,182,2,yes
35,0,0,2,no,57,no,yes,0,8,7,632,2,-1,0,no
40,4,1,3,no,1548,yes,no,0,13,4,101,3,-1,0,no
51,9,1,2,no,117,no,no,0,24,8,467,2,88,4,yes
37,0,0,2,no,0,yes,no,0,16,4,640,2,-1,0,no
39,4,1,3,no,691,yes,yes,0,16,4,517,1,255,1,no
49,9,3,3,no,0,yes,no,0,12,6,177,3,-1,0,no
29,9,0,3,no,218,yes,no,0,12,4,169,1,-1,0,no
35,4,1,2,no,724,yes,no,0,14,7,287,2,415,1,yes
35,3,1,3,no,20,yes,yes,0,17,7,505,3,-1,0,no
30,1,1,2,no,-28,yes,no,0,18,5,284,2,371,1,no
46,1,1,1,no,665,no,no,0,30,1,89,4,235,2,no
25,8,0,3,no,5,no,no,0,29,9,138,1,-1,0,no
36,4,1,3,no,925,no,no,0,14,dec,321,3,189,4,yes
57,0,1,2,no,3927,no,no,0,13,10,61,1,-1,0,no
42,4,3,3,no,401,yes,no,0,24,7,217,9,-1,0,no
29,4,1,3,no,581,yes,yes,0,14,7,192,2,-1,0,no
36,9,1,3,no,1327,no,no,0,29,10,174,2,-1,0,no
50,10,3,2,no,32,no,no,0,4,8,282,2,-1,0,no
47,0,1,2,no,310,yes,yes,1,14,8,128,6,-1,0,no
46,3,1,1,no,0,no,no,1,2,2,161,1,-1,0,no
26,1,0,1,no,155,yes,no,0,29,1,291,1,244,4,no
31,7,0,2,no,11386,yes,no,0,20,11,356,1,-1,0,no
42,6,1,2,no,5564,no,no,0,17,11,560,2,-1,0,no
32,7,0,2,no,-402,yes,no,0,17,4,135,1,-1,0,no
57,5,1,1,no,1623,yes,yes,0,18,7,246,1,-1,0,no
38,9,1,3,no,1042,yes,no,0,4,2,419,2,-1,0,no
22,8,0,2,no,2488,no,no,0,8,11,449,2,38,10,yes
54,0,1,2,no,865,yes,no,0,17,11,71,1,-1,0,no
32,9,1,3,no,-1053,yes,no,0,21,7,357,3,-1,0,no
32,4,1,3,no,1667,yes,no,0,18,11,164,2,179,3,no
50,0,3,2,no,769,no,no,0,28,7,72,2,363,4,no
34,9,1,2,no,-136,yes,yes,0,12,8,131,2,-1,0,no
35,0,3,2,no,3636,no,yes,0,21,11,808,2,-1,0,yes
30,4,1,3,no,931,no,no,0,17,7,1183,1,-1,0,no
62,3,1,2,no,565,no,no,0,4,9,123,3,-1,0,no
26,6,0,3,no,1153,no,no,0,4,5,238,3,-1,0,no
34,4,1,3,no,-73,yes,no,0,11,7,90,1,-1,0,no
55,5,1,1,no,-966,no,yes,0,14,5,104,1,-1,0,no
34,0,1,2,no,96,no,no,0,29,8,109,2,-1,0,no
58,5,1,1,no,4007,no,no,0,30,11,598,4,-1,0,no
31,9,0,2,no,40,no,no,0,7,8,123,2,-1,0,no
47,0,3,2,no,136,no,yes,0,23,7,70,1,-1,0,no
46,4,0,3,no,593,yes,no,0,29,1,190,3,-1,0,no
34,1,1,2,no,2542,yes,no,0,14,5,228,1,-1,0,no
37,4,1,3,no,5355,no,no,1,17,2,466,4,-1,0,yes
38,8,0,3,no,807,no,no,0,27,2,74,2,-1,0,no
32,0,1,2,no,0,no,no,0,30,1,119,3,-1,0,no
55,4,1,3,no,540,no,no,0,19,11,124,2,-1,0,no
35,1,1,2,no,280,yes,yes,0,31,7,65,50,-1,0,no
56,4,3,3,no,-59,no,yes,0,28,7,127,6,-1,0,no
27,0,1,2,yes,-517,yes,no,0,14,7,172,3,-1,0,no
42,10,0,2,no,2613,yes,no,0,30,7,174,6,-1,0,no
67,5,1,1,no,2301,no,no,0,16,4,124,1,-1,0,no
31,0,1,2,no,212,yes,no,0,18,7,191,3,-1,0,no
30,4,1,3,no,1882,yes,no,0,11,8,249,5,-1,0,no
30,9,0,2,no,175,no,no,0,25,8,167,4,-1,0,no
43,9,0,3,yes,0,no,no,0,29,8,73,4,-1,0,no
46,10,1,2,no,3533,yes,no,0,12,8,235,2,-1,0,no
59,1,3,2,no,3573,no,no,0,15,5,44,1,-1,0,no
35,1,1,2,no,1257,yes,no,0,20,4,93,3,329,7,no
39,4,0,3,no,0,yes,no,0,16,4,81,2,-1,0,no
33,4,0,3,no,0,no,no,0,19,8,53,4,-1,0,no
48,10,3,2,no,1266,yes,no,1,3,2,45,1,-1,0,no
57,4,1,3,no,2416,no,no,0,11,8,74,2,-1,0,no
31,3,1,1,no,25,no,no,0,21,8,169,5,-1,0,no
30,8,0,3,no,7513,no,no,0,11,8,269,2,-1,0,no
56,2,3,1,no,29,no,no,0,29,1,52,2,227,1,no
26,1,1,1,no,5116,yes,no,0,22,7,246,3,-1,0,no
44,9,3,2,no,14,no,no,0,13,11,167,1,92,1,yes
31,4,1,3,no,4148,yes,no,0,21,11,316,3,99,9,yes
30,0,0,2,no,105,yes,no,0,21,11,75,1,-1,0,no
37,4,1,3,no,767,no,yes,0,2,2,204,1,-1,0,no
56,0,3,1,no,0,no,yes,0,10,7,542,1,-1,0,no
60,4,1,2,no,725,yes,no,0,8,7,266,1,-1,0,no
34,4,0,3,no,184,no,no,0,22,7,203,4,-1,0,no
38,4,3,2,no,-17,no,no,0,21,11,11,4,-1,0,no
33,4,1,3,no,1064,yes,no,0,13,5,562,1,-1,0,yes
36,1,1,2,no,777,yes,no,0,6,5,185,3,-1,0,no
49,10,1,3,no,377,no,no,0,22,5,158,1,59,2,no
34,0,3,2,no,479,yes,no,0,12,5,515,1,350,5,yes
40,9,3,2,no,-375,yes,no,0,13,5,60,5,-1,0,no
72,5,1,1,no,796,no,no,0,24,4,173,2,-1,0,no
44,1,1,2,no,1071,yes,no,0,11,5,143,3,357,1,no
35,0,1,2,no,0,yes,no,0,20,4,18,5,-1,0,no
46,0,3,2,no,7378,no,no,0,18,11,466,1,-1,0,no
55,0,1,2,no,865,yes,no,0,17,4,85,1,151,1,no
50,9,3,2,no,-701,yes,yes,0,24,7,148,1,-1,0,no
61,5,1,2,no,2917,no,no,0,6,10,215,1,-1,0,yes
28,1,1,2,no,4287,no,no,0,30,4,171,1,-1,0,no
25,0,1,2,no,242,yes,no,0,30,7,62,12,-1,0,no
31,7,0,2,no,469,no,yes,0,2,2,111,1,-1,0,no
42,9,1,2,no,0,no,no,0,29,8,82,12,-1,0,no
32,1,1,2,no,9,yes,no,0,17,4,334,2,-1,0,no
52,9,1,3,no,2557,no,no,0,28,1,134,5,204,2,yes
31,4,1,3,no,2395,no,no,0,27,4,218,1,-1,0,no
46,4,3,3,no,134,no,no,0,19,8,134,2,-1,0,no
59,7,1,2,no,0,yes,no,0,12,5,214,3,-1,0,no
34,4,1,3,no,2892,yes,yes,0,30,7,1165,7,-1,0,no
33,9,3,2,no,0,yes,no,0,7,5,177,2,-1,0,no
48,0,1,2,no,292,yes,yes,0,29,7,164,6,-1,0,no
31,7,0,2,no,85,no,no,0,16,7,151,1,-1,0,no
32,9,1,2,no,4,no,no,0,4,2,145,2,260,4,no
36,1,0,1,no,367,no,no,0,2,2,217,1,221,1,no
52,4,1,3,no,-1224,yes,no,0,7,5,253,4,-1,0,no
34,4,1,3,no,0,no,no,0,20,8,263,2,-1,0,no
26,4,0,3,no,-8,no,no,0,13,8,402,2,-1,0,no
32,1,1,1,no,642,no,yes,0,8,7,524,1,-1,0,no
58,5,1,2,no,11,no,no,0,11,8,270,1,-1,0,no
31,2,1,3,no,5191,no,no,0,20,11,187,2,-1,0,no
33,1,0,2,no,-320,no,no,0,18,5,268,2,-1,0,no
53,2,1,3,no,2289,yes,yes,0,17,11,183,1,-1,0,no
36,0,1,2,no,725,yes,no,0,27,2,123,3,99,8,no
32,9,0,3,no,705,yes,no,0,20,4,20,4,-1,0,no
45,1,1,2,no,776,yes,no,0,6,2,232,4,253,1,no
35,10,1,3,no,816,yes,no,0,19,11,547,7,-1,0,no
41,7,1,2,no,171,no,no,0,21,7,71,9,-1,0,no
54,7,1,2,no,812,no,no,0,31,7,113,6,-1,0,no
49,7,1,2,no,823,no,no,0,8,8,780,4,-1,0,yes
28,9,0,2,no,1453,yes,no,0,12,5,246,1,343,1,no
30,0,0,2,no,1009,yes,no,0,29,1,253,1,-1,0,no
32,6,1,1,no,286,yes,no,0,6,8,175,1,-1,0,no
42,1,1,1,no,2111,yes,no,0,7,5,86,2,-1,0,no
33,9,1,2,no,181,yes,yes,1,28,7,265,2,-1,0,no
56,10,3,1,no,1770,no,no,0,5,2,916,3,-1,0,no
58,5,1,1,no,0,no,no,0,4,8,506,1,-1,0,no
37,0,0,2,no,-296,yes,no,0,20,4,81,1,-1,0,no
59,4,1,1,no,2358,yes,no,0,17,4,30,1,-1,0,no
50,4,0,3,no,1200,no,no,0,14,8,904,3,-1,0,yes
30,9,1,2,no,616,yes,no,0,6,5,19,1,-1,0,no
44,6,1,2,no,313,no,no,0,6,8,211,4,-1,0,no
38,1,1,1,no,290,yes,no,0,16,4,283,1,-1,0,no
50,4,1,3,no,1240,no,no,0,12,8,474,2,-1,0,no
27,0,0,3,no,3672,yes,no,0,15,5,157,2,351,5,no
73,5,1,2,no,19,no,no,0,5,11,509,2,-1,0,no
56,5,3,2,no,212,no,yes,1,17,7,27,1,-1,0,no
36,4,1,3,no,9,no,no,0,11,8,386,4,-1,0,yes
33,1,1,1,no,3074,no,no,0,18,11,679,1,-1,0,no
51,1,1,2,no,397,yes,no,0,20,8,293,2,-1,0,no
33,1,1,2,no,640,yes,no,0,3,2,439,3,-1,0,no
50,2,1,2,no,1011,yes,no,1,30,7,340,2,-1,0,no
45,1,0,2,no,0,yes,no,0,26,4,1472,1,192,4,yes
36,4,1,3,no,1133,yes,no,0,4,8,293,1,181,2,yes
42,9,1,2,no,4945,yes,no,0,2,3,311,2,-1,0,yes
37,9,1,2,no,712,yes,no,0,18,11,291,2,-1,0,no
59,0,1,2,no,92,yes,no,0,12,5,139,2,350,1,no
57,5,1,1,no,1238,yes,no,0,15,7,274,1,-1,0,no
49,0,0,2,no,981,yes,no,1,21,11,10,3,-1,0,no
27,8,0,3,no,3733,yes,no,0,22,5,198,1,98,6,yes
31,4,0,3,no,574,yes,no,0,16,7,410,2,-1,0,no
58,3,1,1,no,0,yes,no,1,9,7,148,1,-1,0,no
46,0,1,2,no,0,yes,yes,0,20,4,239,2,259,2,no
32,4,0,3,no,474,yes,no,0,7,8,90,3,-1,0,no
35,6,1,3,no,560,yes,no,0,2,4,58,1,136,1,no
31,4,1,3,no,325,yes,no,0,18,7,1139,2,-1,0,yes
29,4,0,3,no,437,no,no,0,5,8,504,1,92,1,yes
48,1,1,1,no,574,no,no,0,5,8,348,1,-1,0,no
60,5,1,1,no,0,no,no,1,30,7,130,3,-1,0,no
74,5,1,2,no,935,no,no,0,26,1,100,1,104,1,no
24,1,1,2,no,-220,yes,no,0,2,4,90,1,-1,0,no
33,3,1,1,no,212,yes,no,0,11,7,260,2,-1,0,no
45,0,3,2,no,0,no,no,0,29,10,264,1,-1,0,yes
31,1,1,2,no,0,no,yes,1,15,7,275,2,-1,0,no
45,9,1,2,no,1673,no,no,0,23,10,76,1,-1,0,no
30,4,0,3,no,4213,no,no,0,25,8,142,4,-1,0,no
45,1,1,1,no,0,no,no,0,26,8,454,2,-1,0,no
57,1,1,2,no,1521,yes,yes,0,18,5,102,2,178,5,no
34,4,1,3,no,1310,no,no,1,30,1,521,3,158,7,no
40,0,1,2,no,0,yes,yes,0,17,11,57,1,-1,0,no
39,4,1,3,no,399,no,no,0,9,4,504,1,-1,0,no
46,9,1,3,no,405,no,no,0,11,8,138,3,-1,0,no
55,4,3,3,no,9756,yes,no,0,5,6,103,2,95,1,yes
25,4,0,3,no,2506,no,no,0,17,2,485,1,-1,0,yes
34,4,1,3,no,697,no,no,0,5,8,166,1,-1,0,no
37,1,1,1,no,403,yes,no,0,8,5,318,2,338,1,no
64,5,3,3,no,890,no,no,0,3,7,531,3,-1,0,no
45,9,3,2,no,809,yes,no,0,13,5,155,2,363,4,no
57,3,1,2,no,158,yes,no,1,10,7,73,1,-1,0,no
58,3,1,2,no,2705,no,no,1,14,8,137,1,-1,0,no
58,4,1,3,no,541,yes,no,0,8,5,98,1,-1,0,no
33,4,1,3,no,287,yes,no,0,15,5,199,2,274,3,no
32,4,1,3,no,273,yes,yes,0,18,7,97,3,-1,0,no
54,9,1,3,no,98,no,no,0,8,8,420,4,-1,0,no
47,9,3,3,no,477,yes,no,1,7,5,973,1,366,1,no
32,4,0,3,no,2629,no,no,0,28,8,77,4,-1,0,no
59,3,1,3,no,0,no,yes,0,29,7,376,2,-1,0,no
29,9,0,3,no,2325,no,no,0,2,2,125,1,-1,0,yes
48,7,1,2,yes,-20,no,no,0,20,8,142,2,-1,0,no
32,9,0,2,no,230,yes,no,0,18,5,442,1,266,8,yes
46,4,3,2,no,-852,no,yes,0,29,8,728,2,-1,0,no
53,1,1,2,no,25,no,no,0,22,8,528,2,-1,0,yes
34,9,0,3,no,9851,yes,no,0,20,11,128,5,-1,0,no
32,9,1,2,no,687,no,no,0,20,8,161,4,-1,0,no
31,4,1,2,no,1368,yes,no,0,12,8,129,4,-1,0,no
27,1,0,1,no,-179,yes,no,0,15,5,54,2,-1,0,no
60,0,1,2,no,-396,yes,no,0,11,5,443,1,350,1,no
48,1,1,2,no,1159,yes,yes,0,15,5,1181,9,-1,0,no
54,9,3,2,no,1114,yes,no,0,30,1,81,1,-1,0,no
52,7,1,2,no,2072,no,no,0,10,7,224,1,-1,0,no
47,2,1,3,no,459,yes,no,0,29,7,189,4,-1,0,no
34,1,1,2,no,8309,yes,yes,0,19,11,50,1,-1,0,no
39,9,0,3,no,1043,no,no,0,18,8,195,10,-1,0,no
46,9,1,2,no,2098,no,no,0,7,8,110,2,-1,0,no
26,10,0,2,no,461,no,no,0,28,1,214,1,-1,0,no
47,1,1,2,no,1203,yes,no,0,17,4,239,2,-1,0,no
35,9,1,2,no,1067,no,yes,0,12,8,179,6,-1,0,no
34,4,1,3,no,1657,yes,no,0,18,5,566,2,356,4,no
47,9,1,2,no,1219,no,no,0,18,8,697,4,-1,0,yes
40,1,1,2,no,-839,yes,yes,0,16,7,1018,2,-1,0,yes
39,9,1,2,no,994,no,no,0,5,2,221,1,241,1,no
36,2,1,3,no,6,no,no,1,30,10,246,1,-1,0,no
42,9,0,2,no,0,no,no,0,21,8,656,2,-1,0,no
49,7,1,2,no,1114,no,no,0,17,11,283,1,-1,0,no
57,0,1,3,no,46,no,no,0,7,8,238,2,-1,0,no
34,1,1,2,no,1221,yes,no,0,6,5,182,1,90,8,no
61,4,1,2,no,985,no,no,0,18,8,998,6,-1,0,yes
42,4,1,3,no,520,no,no,0,4,11,158,1,-1,0,no
57,7,1,3,no,10,no,no,1,8,7,320,3,-1,0,no
42,1,1,2,no,2157,yes,no,0,13,5,149,1,364,2,no
53,5,1,2,no,6095,yes,yes,0,14,5,410,5,-1,0,no
63,5,1,3,no,133,yes,no,0,13,2,104,2,-1,0,no
45,0,1,2,no,0,no,no,0,19,8,145,10,-1,0,no
28,4,0,3,no,-328,yes,no,1,2,2,318,2,-1,0,no
58,10,1,2,no,610,yes,no,1,29,7,246,2,-1,0,no
48,4,0,3,no,414,no,no,0,21,7,761,2,-1,0,no
35,4,3,3,no,0,yes,no,1,29,10,171,1,-1,0,yes
37,4,1,1,no,22856,no,no,0,2,7,154,1,388,1,no
25,7,0,2,no,-352,no,no,0,15,7,246,1,-1,0,no
58,1,1,2,no,602,yes,no,0,13,5,201,1,-1,0,no
52,4,1,2,no,-588,yes,no,0,22,7,81,4,-1,0,no
19,8,0,2,no,302,no,no,0,16,7,205,1,-1,0,yes
59,1,1,2,no,5314,yes,no,0,5,5,200,3,-1,0,no
34,9,0,3,no,632,no,no,0,22,8,215,10,-1,0,no
35,9,0,2,no,5731,yes,no,0,4,5,164,2,167,4,no
53,4,3,2,no,112,no,yes,0,11,8,246,3,-1,0,no
35,7,1,2,no,0,no,yes,1,9,7,42,1,-1,0,no
33,0,0,3,no,621,no,no,0,8,7,217,1,-1,0,no
36,9,3,3,no,1174,yes,no,0,18,11,192,2,-1,0,no
56,0,1,2,no,1270,yes,no,0,17,11,80,2,165,2,no
43,4,1,3,no,2886,no,no,0,20,11,230,1,-1,0,no
32,9,0,3,no,1100,yes,yes,0,11,8,67,1,-1,0,no
28,0,0,2,no,775,no,no,0,29,1,603,2,-1,0,no
53,1,0,2,no,5715,no,no,0,28,1,287,2,-1,0,no
40,2,1,2,no,1532,yes,yes,0,18,11,173,7,-1,0,no
57,5,1,1,no,75,no,no,0,28,8,118,2,-1,0,no
44,1,1,1,no,134,yes,no,0,7,5,378,1,-1,0,no
41,0,0,2,no,748,no,no,1,21,11,94,7,130,3,no
47,9,1,2,no,1990,yes,yes,0,25,8,108,4,-1,0,no
43,9,1,3,no,192,no,no,0,5,8,203,2,-1,0,no
37,9,0,2,no,267,no,no,0,13,5,121,1,-1,0,no
57,2,3,2,yes,25,yes,no,0,11,5,652,1,370,4,no
26,0,0,2,no,96,yes,no,0,13,5,612,2,348,3,no
34,4,1,3,no,1116,yes,no,0,25,7,53,5,-1,0,no
46,9,3,2,no,-90,no,yes,1,17,10,270,1,-1,0,yes
38,2,1,3,no,170,yes,no,0,18,5,442,1,-1,0,yes
37,9,0,2,no,3665,no,no,0,12,8,664,3,-1,0,yes
28,4,0,3,no,2380,no,no,0,14,9,394,2,-1,0,no
39,4,1,3,no,763,yes,no,0,11,5,877,7,300,2,yes
49,7,1,2,no,320,no,no,1,9,2,1971,4,-1,0,yes
38,9,1,2,no,1960,yes,no,0,21,8,161,2,-1,0,no
30,0,1,2,no,2678,yes,no,0,18,5,23,5,-1,0,no
38,0,1,3,no,1980,no,no,0,5,8,176,2,-1,0,no
36,4,1,3,no,1582,no,no,1,3,2,26,2,197,1,no
59,3,1,1,no,235,no,no,0,13,8,119,2,-1,0,no
37,4,1,3,no,489,yes,no,0,7,8,205,5,-1,0,no
43,1,1,2,no,699,yes,yes,0,20,11,1258,2,122,2,yes
33,9,1,2,no,58,yes,no,1,29,8,57,2,-1,0,no
32,9,0,3,no,741,yes,no,0,11,8,238,1,-1,0,no
48,4,1,1,no,3230,yes,no,1,20,11,207,3,-1,0,no
33,4,0,3,no,1439,yes,no,0,3,6,178,2,-1,0,no
44,4,1,3,no,1058,no,no,0,11,3,188,3,-1,0,yes
47,1,1,1,no,881,yes,no,0,14,5,143,1,370,2,no
38,9,1,2,no,6728,no,no,0,25,11,232,1,96,4,yes
80,5,1,2,no,462,no,no,0,7,dec,127,2,-1,0,no
40,6,1,2,no,167,yes,yes,0,8,5,380,4,295,1,no
43,2,1,3,no,1574,yes,no,0,19,11,167,3,-1,0,no
32,9,0,3,no,1625,no,no,0,22,5,796,1,109,1,yes
39,4,1,3,no,562,no,no,0,13,9,303,2,-1,0,no
33,9,1,2,no,9305,yes,no,0,17,4,407,2,-1,0,no
31,9,0,2,no,35,no,yes,0,16,7,229,1,-1,0,no
36,4,0,3,no,0,no,no,0,11,8,108,2,-1,0,no
35,4,0,3,no,2486,yes,no,0,25,5,265,1,-1,0,no
25,7,0,2,no,368,no,no,1,25,7,168,1,-1,0,no
33,4,0,2,no,1558,yes,no,0,17,4,97,1,-1,0,no
23,1,0,1,no,8627,yes,no,0,15,5,169,1,346,1,no
31,4,0,3,no,2590,no,no,0,23,9,103,2,484,2,no
44,9,0,3,no,900,yes,no,0,29,1,322,2,-1,0,no
55,1,1,1,no,1649,yes,no,0,12,5,52,3,-1,0,no
51,3,3,2,no,9228,no,no,0,18,7,655,4,-1,0,yes
36,0,1,2,no,0,yes,yes,0,9,2,101,2,-1,0,no
27,10,0,3,no,1,no,no,0,3,2,65,2,-1,0,no
40,7,1,2,no,771,yes,no,0,15,5,173,4,-1,0,no
49,7,1,2,no,280,yes,no,1,14,7,162,3,-1,0,no
59,5,1,1,no,46,no,no,0,14,8,78,2,-1,0,no
32,4,1,3,no,2431,yes,no,0,14,5,646,5,-1,0,yes
42,5,0,3,no,308,no,no,0,30,1,114,2,-1,0,no
29,1,0,2,no,555,yes,no,0,15,5,133,4,-1,0,no
37,1,0,2,no,48,no,no,0,6,5,140,2,-1,0,no
49,0,1,1,no,169,yes,no,0,15,5,82,3,-1,0,no
51,7,3,2,no,12,yes,no,0,17,11,150,1,-1,0,no
61,3,1,1,no,848,no,no,0,27,4,605,1,187,1,no
43,4,1,2,no,481,yes,no,1,18,11,164,1,110,2,no
42,7,1,3,no,12223,yes,no,0,19,11,36,1,-1,0,no
46,6,1,3,no,1148,no,no,1,29,7,104,2,-1,0,no
26,7,0,2,no,50,yes,no,0,12,8,153,1,-1,0,no
35,9,0,3,no,470,yes,no,0,25,7,743,13,-1,0,yes
38,9,1,2,no,0,no,no,0,28,8,82,4,-1,0,no
56,10,3,1,no,109,no,no,0,15,7,924,4,-1,0,no
32,4,0,3,no,0,no,no,0,5,2,550,4,-1,0,yes
49,4,1,3,no,7007,no,no,0,17,11,325,2,-1,0,no
80,5,1,1,no,1548,no,no,0,6,8,331,2,-1,0,no
40,1,1,2,no,326,yes,yes,0,7,7,112,1,-1,0,no
46,1,1,2,no,123,no,no,0,20,8,381,3,-1,0,no
32,4,0,3,no,697,no,no,0,7,8,119,1,99,3,no
32,8,1,2,no,1694,yes,no,0,28,1,929,1,-1,0,no
39,4,1,3,no,894,yes,no,0,20,4,491,1,326,1,no
31,9,3,2,no,202,yes,no,0,18,7,146,1,-1,0,no
34,4,0,3,no,0,no,no,0,21,8,191,2,-1,0,no
44,9,1,3,no,1707,no,no,0,8,8,406,3,-1,0,no
35,9,1,2,no,13658,yes,no,1,9,dec,220,2,-1,0,no
39,0,1,2,no,406,no,no,0,30,7,253,5,-1,0,no
55,7,1,2,no,96,no,no,1,30,7,340,2,-1,0,no
39,9,1,3,no,-276,no,yes,0,11,8,121,4,-1,0,no
58,5,1,2,no,413,no,no,0,27,8,104,5,-1,0,no
37,1,1,1,no,655,yes,no,0,5,2,127,2,258,4,no
56,5,3,1,no,694,no,no,0,29,1,144,1,102,1,yes
32,0,0,2,no,10218,yes,no,0,19,11,149,2,-1,0,no
41,9,0,3,no,1646,yes,no,0,4,2,261,1,184,6,yes
29,0,0,3,no,14,no,no,0,29,9,87,1,120,1,no
44,4,1,3,no,7635,no,no,0,21,8,719,5,-1,0,no
26,0,1,3,no,2855,no,no,0,30,3,52,3,-1,0,no
39,0,1,2,no,260,yes,no,0,17,4,146,1,281,1,no
49,1,1,2,no,2039,yes,no,0,6,5,451,1,169,2,yes
33,1,1,3,no,1465,no,no,0,19,8,98,4,-1,0,no
32,9,0,3,no,930,no,no,0,27,8,85,7,-1,0,no
27,4,0,3,no,0,yes,no,0,30,1,323,4,-1,0,no
46,5,1,1,no,-35,yes,no,0,7,5,304,3,-1,0,no
28,4,0,3,no,1351,no,no,0,10,dec,267,1,-1,0,no
50,10,3,2,no,717,yes,no,0,30,1,113,1,-1,0,no
34,9,1,2,no,1553,no,no,0,20,8,200,2,-1,0,no
61,9,1,2,no,1191,no,no,0,21,5,214,4,-1,0,yes
36,0,0,2,no,47,no,yes,0,9,7,36,6,-1,0,no
34,9,1,3,no,544,yes,yes,0,18,11,58,2,-1,0,no
45,4,1,3,no,242,no,no,0,30,4,587,1,-1,0,yes
27,8,0,3,no,118,no,no,0,25,5,112,1,-1,0,no
45,0,1,2,no,-388,yes,no,0,14,7,175,2,-1,0,no
36,4,0,2,no,1511,yes,no,0,16,11,270,1,-1,0,yes
46,1,1,1,no,147,yes,no,0,6,5,116,2,169,3,no
36,9,1,2,no,55,yes,no,0,13,5,38,2,369,4,no
22,8,0,3,no,691,no,no,0,19,8,338,1,-1,0,yes
49,9,1,2,no,12531,no,no,0,13,8,77,8,-1,0,no
35,4,1,3,no,552,yes,yes,0,19,11,314,2,124,1,no
47,7,0,2,no,33,yes,no,0,5,5,298,1,-1,0,no
59,1,1,2,no,681,yes,no,1,14,4,427,2,-1,0,no
32,1,1,2,no,1787,yes,no,0,12,5,87,4,357,4,no
71,5,1,3,no,14220,yes,no,0,9,9,397,1,-1,0,yes
31,4,0,3,no,12569,no,no,0,9,9,344,1,295,1,yes
41,1,1,1,no,4,no,no,0,23,7,74,5,-1,0,no
46,1,1,2,no,4855,yes,no,0,10,8,1529,1,397,1,no
47,9,1,3,no,2408,no,no,0,12,8,236,1,104,1,no
35,4,0,3,no,252,yes,no,0,8,8,89,2,-1,0,no
37,1,1,2,no,346,yes,no,0,17,4,390,1,316,1,no
44,4,3,3,no,-710,yes,no,0,10,7,183,1,-1,0,no
48,9,0,3,no,-551,yes,no,0,11,5,168,2,-1,0,no
38,2,1,3,no,1514,no,yes,0,21,11,160,3,120,3,no
34,4,0,3,no,178,yes,no,0,15,5,14,2,-1,0,no
44,1,3,2,no,221,no,no,0,30,7,149,13,-1,0,no
53,5,1,2,no,1278,yes,no,1,15,7,174,3,-1,0,no
41,0,0,3,no,982,no,no,0,23,7,105,1,-1,0,no
34,9,0,2,no,16,no,no,0,13,8,990,1,-1,0,yes
34,4,0,3,no,1,no,no,0,19,11,582,1,-1,0,no
35,7,1,2,no,128,yes,no,0,12,5,136,1,-1,0,no
38,2,0,2,no,2543,no,no,0,10,8,223,1,414,4,yes
42,2,1,3,no,42045,no,no,0,8,8,205,2,-1,0,no
56,1,1,1,no,828,yes,no,0,14,5,214,1,349,1,no
37,4,3,3,no,0,yes,no,0,11,5,217,6,-1,0,no
