job,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
1,5739,0,0,0,21,11,374,1,-1,0,no
4,-375,1,1,0,30,7,814,2,-1,0,yes
10,157,0,1,0,28,7,33,31,-1,0,no
4,1518,0,1,0,20,11,128,2,-1,0,no
4,1343,1,1,0,5,8,129,4,-1,0,no
4,-401,0,1,0,19,8,274,4,-1,0,no
4,5310,0,1,0,17,11,984,1,-1,0,yes
0,22171,0,1,0,18,5,44,1,355,3,no
4,856,0,0,0,4,2,70,4,7,7,no
4,3797,1,1,0,2,6,96,2,-1,0,no
1,53,0,1,0,18,11,276,1,195,1,no
1,2519,0,1,0,16,4,257,2,146,9,no
2,795,1,1,0,8,8,131,3,-1,0,no
0,0,0,0,0,30,4,586,2,-1,0,no
1,2087,0,1,0,31,8,267,1,474,1,yes
9,34,1,1,1,30,7,29,1,-1,0,no
9,15,0,1,0,25,7,67,3,-1,0,no
4,390,1,1,0,28,10,190,1,82,1,no
1,1545,0,1,0,20,11,25,1,-1,0,no
3,435,0,1,1,28,7,122,6,-1,0,no
9,876,1,1,0,27,10,269,3,541,3,yes
1,1801,1,1,1,29,10,167,1,-1,0,no
4,2278,0,0,0,13,5,244,1,-1,0,no
1,284,1,0,1,14,7,252,4,-1,0,no
4,495,1,1,0,12,3,213,3,182,6,yes
7,0,0,1,1,28,7,121,2,-1,0,no
0,542,1,1,0,11,5,8,5,350,3,no
1,66,1,1,0,19,11,244,1,-1,0,no
4,24,0,1,0,8,4,169,1,231,2,no
4,613,1,1,0,7,8,86,2,-1,0,no
5,1467,1,0,0,29,7,277,2,-1,0,no
1,192,0,1,0,13,5,154,5,176,1,no
1,788,0,1,0,17,4,392,1,-1,0,no
1,262,1,1,0,2,7,96,2,109,4,no
7,5045,0,1,0,21,11,20,6,175,15,no
1,3014,0,1,0,7,5,291,2,-1,0,no
4,5878,1,1,0,19,8,159,2,-1,0,no
2,2723,0,0,0,8,8,275,4,-1,0,no
2,0,1,1,1,19,11,207,2,153,1,no
9,1279,0,1,0,18,5,239,2,349,3,no
0,295,0,1,0,23,7,92,1,-1,0,no
0,367,1,1,1,16,11,107,2,-1,0,no
4,1477,1,1,0,7,8,71,2,-1,0,no
0,127,0,1,0,18,5,16,6,368,1,no
10,2921,1,1,1,3,2,251,1,-1,0,no
4,16264,1,1,1,17,11,215,3,-1,0,no
5,1672,1,1,0,17,7,128,3,-1,0,no
9,9207,1,1,0,18,8,445,3,-1,0,no
9,356,1,1,0,2,3,76,2,-1,0,no
4,133,0,1,0,9,7,206,1,-1,0,no
4,1217,0,0,0,18,11,155,1,-1,0,no
9,202,0,1,0,4,2,429,1,201,1,no
6,442,1,1,0,19,6,474,3,95,3,yes
9,808,0,1,0,15,5,578,1,364,1,no
4,427,0,1,0,6,5,17,3,169,2,no
7,4256,0,1,0,16,8,239,3,761,1,yes
4,0,0,0,0,19,8,275,8,-1,0,no
7,238,0,1,0,6,5,101,1,362,5,no
5,846,1,1,0,11,2,671,1,181,3,yes
1,3,1,1,0,19,11,998,1,-1,0,yes
9,618,0,1,0,7,5,281,1,-1,0,no
5,230,1,1,0,30,10,144,1,-1,0,yes
4,1287,0,1,0,14,5,432,1,-1,0,no
6,980,1,1,0,2,8,428,2,336,6,no
0,79,0,1,0,22,10,249,2,335,2,yes
0,3043,1,1,0,19,8,235,3,-1,0,no
4,808,1,1,0,18,9,267,2,114,2,yes
5,745,1,1,1,9,9,595,1,-1,0,no
4,290,0,1,0,21,7,257,2,-1,0,no
1,1792,0,1,0,31,7,630,6,-1,0,yes
4,0,1,1,0,27,8,87,4,-1,0,no
4,3953,0,1,0,19,11,277,1,-1,0,no
4,112,0,1,0,5,5,118,1,-1,0,no
4,13204,0,0,0,20,11,197,2,-1,0,no
1,0,1,0,0,14,4,101,5,-1,0,no
4,22546,0,1,0,14,5,8,6,267,4,no
0,0,0,1,1,17,7,1448,7,-1,0,yes
10,23,1,1,0,21,11,344,1,-1,0,no
1,228,0,1,0,11,5,12,8,342,9,no
0,459,1,1,0,5,4,558,1,-1,0,yes
7,-378,0,0,0,13,5,541,1,295,6,no
1,395,1,1,0,21,11,429,1,-1,0,no
0,865,0,1,0,27,10,96,1,111,3,no
4,340,0,1,0,20,4,68,2,-1,0,no
1,1882,1,1,0,7,5,529,2,-1,0,no
4,265,1,1,0,30,1,650,2,-1,0,no
0,389,0,1,0,7,dec,69,1,185,2,no
0,0,0,0,0,29,7,71,7,-1,0,no
4,384,0,1,0,12,5,30,7,-1,0,no
4,94,0,1,0,31,7,9,19,-1,0,no
4,1471,1,1,0,12,8,331,2,-1,0,no
9,500,0,1,0,20,11,26,6,-1,0,no
4,365,1,1,0,21,11,168,2,-1,0,no
5,429,1,1,1,8,7,1006,2,-1,0,yes
9,6839,0,1,0,19,11,77,1,-1,0,no
2,1847,0,1,0,9,4,543,3,321,6,no
0,897,1,1,0,5,6,397,1,-1,0,yes
7,4664,1,1,0,21,11,22,4,114,1,no
8,64,1,1,0,15,9,208,1,105,2,no
10,-471,0,1,0,20,11,77,3,185,7,no
0,14,1,1,0,1,6,201,1,-1,0,no
1,26,0,1,0,17,4,342,3,332,1,no
1,382,0,1,0,13,5,294,1,-1,0,no
10,0,0,1,0,13,5,172,1,-1,0,no
1,142,0,1,0,14,5,123,1,360,3,no
1,103,0,1,0,12,5,153,1,-1,0,no
0,847,0,1,0,11,5,85,2,-1,0,no
7,66,0,0,0,21,11,59,4,-1,0,no
2,66,0,0,0,6,2,139,1,-1,0,no
7,180,0,1,1,15,5,45,2,-1,0,no
7,4,1,1,0,30,4,268,1,261,5,yes
9,550,1,0,0,9,7,601,1,-1,0,no
7,4908,1,0,0,13,5,491,2,-1,0,no
4,348,1,0,0,15,7,88,3,-1,0,no
6,453,0,1,0,17,7,134,1,-1,0,no
0,926,0,0,0,15,5,191,1,-1,0,no
4,502,0,1,0,3,2,267,4,270,3,no
4,8669,0,1,1,20,4,5,3,150,6,no
4,9324,0,1,0,30,3,138,8,-1,0,no
4,0,1,1,0,19,8,188,4,-1,0,no
0,72,0,0,0,15,5,262,2,352,2,no
6,61,1,1,0,19,8,836,3,-1,0,yes
9,173,1,1,0,29,8,150,4,-1,0,no
7,-162,0,1,0,15,5,44,2,-1,0,no
4,47,1,0,0,31,7,11,17,-1,0,no
7,1983,0,1,1,19,11,123,1,-1,0,no
0,2552,1,0,0,30,1,255,2,2,4,no
4,1283,1,1,0,18,8,92,5,-1,0,no
3,2179,0,1,0,4,9,112,7,-1,0,no
1,36,1,1,0,13,8,109,2,-1,0,no
9,-308,1,1,0,2,2,781,1,-1,0,yes
4,1177,1,1,0,19,10,116,1,-1,0,no
6,2077,0,1,0,13,5,363,1,173,24,no
2,0,1,1,0,7,8,82,2,-1,0,no
6,1,1,1,0,18,7,167,3,-1,0,no
1,7735,0,1,0,20,11,220,1,190,1,no
9,1922,0,1,0,18,5,546,1,-1,0,no
8,153,1,1,0,23,7,1124,2,-1,0,yes
4,139,1,1,0,27,5,188,1,161,2,no
4,21,0,1,0,14,5,107,4,371,3,no
1,444,0,1,0,15,4,244,3,-1,0,no
7,209,0,1,0,22,7,319,2,-1,0,no
0,5320,1,1,0,3,3,114,6,467,5,no
7,4885,0,0,0,18,11,400,2,-1,0,no
0,0,0,0,0,18,11,79,3,-1,0,no
1,6767,0,1,0,20,11,97,2,-1,0,no
7,8876,1,1,0,2,2,280,1,75,1,no
5,319,1,1,0,24,7,129,1,-1,0,no
10,304,1,1,0,14,6,516,1,-1,0,no
0,0,0,1,0,29,7,82,5,-1,0,no
6,670,1,1,0,9,7,378,1,-1,0,no
5,2850,1,1,0,17,2,185,1,-1,0,yes
7,79,0,1,0,15,5,317,1,-1,0,no
9,5039,1,1,0,20,11,205,6,-1,0,no
1,360,0,1,1,19,11,46,1,182,2,no
0,199,1,1,0,28,1,978,2,189,1,no
6,238,0,0,0,5,2,45,5,-1,0,no
0,1088,0,1,0,28,1,138,1,-1,0,no
1,750,0,1,0,18,5,90,6,-1,0,no
1,1291,0,1,0,14,5,142,3,259,17,no
4,89,0,0,1,9,2,148,6,-1,0,no
9,0,1,1,0,21,8,126,2,-1,0,no
10,0,0,1,0,19,11,332,1,183,1,no
5,5706,0,1,0,25,7,471,2,-1,0,no
4,7780,1,1,1,4,5,364,1,355,1,no
4,-559,0,0,0,7,5,98,1,167,2,no
2,16874,0,0,0,15,5,117,2,-1,0,no
5,1987,1,1,1,14,7,185,4,-1,0,no
6,642,1,1,0,18,11,147,3,-1,0,no
4,6483,1,1,0,13,8,275,1,-1,0,no
4,2306,1,1,1,6,8,239,4,-1,0,yes
4,-679,0,0,0,7,5,172,1,93,1,no
1,-1,1,1,0,19,8,195,2,-1,0,no
5,2590,1,1,1,9,2,68,12,-1,0,no
4,331,1,0,0,28,7,82,3,-1,0,no
7,462,1,1,0,13,11,495,1,93,1,yes
6,0,0,1,0,21,7,479,1,-1,0,no
9,0,1,1,0,29,8,141,2,-1,0,no
4,151,1,1,0,19,8,82,4,-1,0,no
4,883,0,1,0,10,dec,798,1,185,5,yes
7,266,1,0,0,7,7,232,1,-1,0,no
4,0,1,1,0,26,8,60,5,-1,0,no
4,3,1,0,0,8,7,443,1,-1,0,no
9,0,0,0,0,18,8,374,16,-1,0,no
9,136,1,1,0,25,8,363,7,-1,0,yes
4,28,1,1,0,8,8,111,2,-1,0,no
4,335,1,1,0,29,8,130,4,-1,0,no
4,1206,1,1,0,9,7,160,2,-1,0,no
9,914,0,1,0,12,5,185,2,-1,0,no
6,31,0,1,0,20,11,61,2,181,4,no
9,0,1,1,1,14,8,159,2,106,6,no
4,347,0,1,0,18,5,213,1,264,6,no
9,89,0,1,0,10,7,140,3,-1,0,no
9,0,0,0,0,28,1,71,1,223,9,no
7,0,1,0,0,8,7,47,7,-1,0,no
0,68,0,1,0,16,4,570,2,-1,0,no
9,-149,0,1,0,14,7,287,2,-1,0,no
7,2411,0,1,0,23,10,130,1,161,1,yes
4,225,0,1,0,14,5,201,1,345,1,no
4,112,0,1,0,4,11,70,5,85,5,no
4,0,1,1,0,22,8,54,2,-1,0,no
1,179,1,1,0,30,7,103,3,-1,0,no
0,1544,0,1,0,6,4,104,1,312,1,no
1,199,1,1,1,18,8,29,2,-1,0,no
10,302,1,1,0,11,2,528,3,-1,0,yes
0,189,0,1,0,31,7,68,2,-1,0,no
5,565,1,1,1,7,7,876,1,-1,0,yes
2,310,1,1,0,1,9,76,1,-1,0,no
9,6,0,1,0,18,5,122,3,357,4,no
10,-110,1,0,0,29,1,141,1,-1,0,no
4,6495,1,1,0,30,3,78,3,-1,0,no
0,-650,1,1,0,15,5,123,2,364,1,no
1,292,1,0,1,28,7,210,3,-1,0,no
5,35,1,1,0,29,7,336,7,-1,0,no
5,19317,0,1,0,4,8,249,1,-1,0,yes
9,3726,1,1,0,5,8,875,2,-1,0,yes
6,6610,1,1,0,24,2,481,2,-1,0,yes
0,319,0,1,0,18,5,120,2,-1,0,no
1,1545,0,0,0,13,5,207,1,-1,0,no
9,1315,1,1,1,5,6,303,2,-1,0,no
9,424,1,1,0,21,8,93,2,-1,0,no
1,151,1,1,0,3,2,128,1,-1,0,no
9,-970,1,0,0,21,8,194,2,-1,0,no
7,181,0,1,0,31,7,5,3,-1,0,no
4,78,0,1,0,14,1,218,3,161,9,no
0,2469,1,1,0,16,7,136,8,-1,0,no
9,0,1,1,0,19,11,336,1,-1,0,no
1,328,1,0,0,8,7,192,1,-1,0,no
3,0,1,1,0,26,5,141,1,188,1,no
4,1384,0,1,0,30,1,203,2,2,3,no
4,0,1,1,0,26,8,104,9,-1,0,no
4,0,1,1,0,10,8,71,1,-1,0,no
1,-1400,0,1,1,6,5,309,3,355,4,no
1,2160,1,1,0,8,9,261,1,98,1,yes
4,3452,1,1,0,13,8,132,2,-1,0,no
9,842,1,1,0,30,7,273,1,91,1,no
9,0,0,1,0,28,7,83,6,-1,0,no
1,1628,0,1,0,5,2,119,1,195,8,no
0,396,0,1,0,16,7,101,3,-1,0,no
0,3215,0,1,0,21,7,228,3,-1,0,no
9,0,1,1,0,7,7,152,2,-1,0,no
1,16178,0,1,0,21,11,297,1,-1,0,no
9,0,1,1,0,22,8,147,2,-1,0,no
4,88,1,1,0,4,5,143,1,-1,0,no
5,1164,1,1,1,14,5,338,3,185,2,no
9,389,0,1,0,11,5,15,7,-1,0,no
4,356,1,1,0,8,5,198,2,358,5,no
5,261,1,1,0,12,8,1117,2,-1,0,no
0,757,1,1,0,3,2,343,2,-1,0,no
4,16,1,1,0,31,7,59,2,-1,0,no
1,-422,1,1,0,9,7,31,1,-1,0,no
0,248,1,1,0,16,7,212,2,-1,0,no
5,598,1,0,0,8,7,96,1,-1,0,no
9,614,1,1,0,11,8,72,4,-1,0,no
1,1209,0,1,0,16,4,700,1,-1,0,no
6,202,0,1,0,15,4,107,1,148,4,no
1,1840,0,1,0,18,8,312,3,-1,0,no
9,114,0,0,0,4,6,153,1,309,3,no
7,-229,1,0,0,23,7,55,10,-1,0,no
7,182,0,1,1,13,5,38,3,-1,0,no
1,401,1,1,0,14,8,96,3,-1,0,no
5,4194,1,0,1,30,7,208,3,-1,0,no
9,629,0,0,0,29,dec,109,1,246,1,no
4,553,0,1,0,22,7,72,1,-1,0,no
4,1057,1,1,0,5,2,383,2,-1,0,no
4,929,1,1,0,19,8,387,8,-1,0,no
1,428,0,1,0,18,5,59,2,-1,0,no
8,268,0,1,0,13,5,528,1,358,2,no
4,83,1,1,0,26,8,1223,6,-1,0,yes
0,2223,1,1,0,4,dec,1139,2,114,1,no
1,6,0,1,0,19,11,286,2,-1,0,no
1,312,0,0,0,3,2,369,2,-1,0,no
4,0,1,1,0,13,8,333,5,-1,0,no
9,691,0,1,0,8,5,198,1,-1,0,no
4,771,0,1,0,26,8,106,8,-1,0,no
6,192,1,1,0,22,7,423,1,-1,0,no
5,0,1,1,0,12,8,116,4,-1,0,no
7,84,0,1,0,13,4,1101,2,-1,0,yes
4,2,1,1,0,16,6,102,1,85,1,no
4,1242,0,1,0,6,8,384,6,-1,0,no
0,3337,0,1,1,17,11,99,3,-1,0,no
7,1347,1,1,1,18,6,280,6,92,5,yes
9,64,1,1,1,29,8,20,2,-1,0,no
9,0,1,1,0,29,8,85,6,-1,0,no
9,351,0,1,0,18,7,467,1,-1,0,no
7,5533,0,1,0,7,5,582,2,283,4,no
7,38,0,1,0,15,5,744,1,-1,0,yes
4,35,1,1,0,30,7,185,4,-1,0,no
9,235,0,1,0,12,5,13,5,-1,0,no
0,30,0,1,0,4,2,98,1,266,3,no
1,4022,0,1,0,29,1,244,3,-1,0,no
4,0,0,1,0,12,5,561,4,369,3,no
4,349,1,1,0,22,8,182,1,-1,0,no
7,2322,1,1,0,22,8,618,1,-1,0,no
4,558,1,1,0,19,8,126,6,-1,0,no
7,-230,0,0,0,16,7,715,1,-1,0,no
10,4094,0,1,0,21,11,63,1,-1,0,no
4,497,1,1,0,13,5,66,1,363,22,no
1,179,0,1,0,17,11,96,1,-1,0,no
0,305,1,1,0,30,4,633,1,85,2,yes
1,770,0,1,0,17,4,341,1,-1,0,no
9,858,0,1,0,12,6,234,7,330,1,no
3,0,1,1,0,23,2,639,1,189,1,yes
4,5244,1,1,0,8,8,310,4,-1,0,no
6,846,1,1,0,2,6,253,1,-1,0,no
4,0,0,1,0,11,7,96,2,-1,0,no
4,1331,1,1,0,30,4,297,1,86,3,yes
0,179,0,1,0,15,5,67,1,368,2,no
1,253,0,0,0,5,5,475,2,-1,0,no
5,71188,1,1,0,6,10,205,1,-1,0,no
4,5108,0,1,0,8,10,272,1,102,8,no
1,1738,0,1,0,15,4,349,1,-1,0,no
1,-97,0,1,0,3,2,216,4,271,5,no
1,199,0,1,0,9,7,183,1,-1,0,no
4,489,0,1,0,8,5,130,1,172,2,no
4,473,1,0,0,5,8,37,2,-1,0,no
2,6649,0,1,0,19,11,354,2,-1,0,no
6,263,1,1,0,4,5,203,1,78,8,no
1,119,1,1,0,4,5,20,5,-1,0,no
4,434,0,1,0,11,5,277,1,271,2,no
4,1585,1,1,1,28,8,91,5,-1,0,no
4,588,1,1,0,28,8,70,9,-1,0,no
4,3180,0,1,0,9,7,384,1,-1,0,no
7,152,0,1,0,25,5,158,2,-1,0,yes
3,1040,0,1,0,13,5,199,1,173,2,no
9,475,0,1,0,29,7,538,8,-1,0,no
9,0,1,1,0,22,8,77,9,-1,0,no
2,149,1,1,0,20,8,94,2,-1,0,no
5,424,1,1,0,19,11,143,1,154,3,no
1,79,1,0,0,20,11,104,1,-1,0,no
9,674,0,1,0,7,8,587,2,-1,0,yes
7,0,0,1,0,22,7,1608,13,-1,0,yes
10,58,0,1,0,9,2,48,4,-1,0,no
9,532,0,1,0,9,7,74,1,-1,0,no
5,4130,1,1,0,12,11,427,1,-1,0,no
1,422,0,1,0,14,5,73,1,-1,0,no
1,-308,0,1,0,12,5,725,1,-1,0,yes
3,30,0,1,0,14,7,333,2,-1,0,no
6,137,1,1,0,13,8,244,6,-1,0,no
0,-247,0,0,1,21,10,519,1,166,1,yes
0,321,0,1,0,22,7,242,7,-1,0,no
7,250,0,1,0,18,5,222,1,-1,0,no
4,-470,0,1,0,19,11,130,2,160,1,no
1,140,0,0,0,7,5,490,1,-1,0,no
4,2793,1,1,0,20,11,258,2,-1,0,no
4,410,1,1,0,29,1,337,2,-1,0,no
9,116,1,1,0,24,8,79,2,94,2,no
7,0,0,1,1,9,7,250,1,-1,0,no
1,878,0,1,0,2,6,130,1,-1,0,no
4,2944,1,1,0,18,8,882,8,-1,0,yes
1,3975,0,0,0,17,4,515,1,150,1,no
7,96,0,1,0,5,5,238,3,340,2,no
9,2288,1,1,1,28,5,32,2,-1,0,no
1,137,1,0,0,18,7,305,12,-1,0,no
10,24,0,1,0,19,11,631,1,-1,0,no
9,3450,1,1,0,10,2,169,1,183,1,yes
9,311,0,1,0,28,5,61,2,-1,0,no
3,139,1,1,0,22,8,256,2,-1,0,no
4,334,0,1,1,4,5,36,6,90,2,no
4,997,1,1,0,10,3,106,1,-1,0,yes
4,440,1,1,0,21,8,71,4,-1,0,no
9,47,1,1,0,25,8,132,6,-1,0,no
4,3355,1,1,0,14,10,181,2,500,1,no
4,8,1,1,0,23,4,93,3,-1,0,yes
4,170,1,1,0,15,6,129,1,-1,0,yes
4,2769,0,1,0,11,7,94,2,-1,0,no
1,2320,0,1,0,7,4,310,1,-1,0,no
5,76,0,1,0,15,7,195,7,-1,0,no
5,921,1,1,1,17,4,394,2,-1,0,yes
1,483,0,1,0,3,2,288,3,-1,0,no
6,390,0,1,0,31,7,208,2,-1,0,no
4,0,1,1,0,27,10,508,1,-1,0,yes
1,92,1,1,0,30,7,86,2,-1,0,no
7,22196,0,1,0,21,11,189,1,-1,0,no
3,249,0,1,0,21,11,450,1,-1,0,no
5,206,1,1,0,9,2,479,1,-1,0,yes
9,2325,1,1,0,5,4,270,3,241,4,no
4,0,1,1,0,24,7,164,1,-1,0,no
1,1664,0,1,0,20,4,158,1,182,1,no
9,3333,1,1,0,8,8,50,4,-1,0,no
9,7020,1,1,0,6,8,80,2,-1,0,no
0,37,1,1,0,6,2,45,1,-1,0,no
8,28,1,1,0,29,1,220,2,-1,0,no
9,2157,0,1,0,21,7,339,1,-1,0,no
6,1732,1,1,1,21,11,1441,3,-1,0,no
4,623,0,1,0,13,5,96,2,349,5,no
0,3540,0,1,0,18,5,213,1,178,1,no
0,95,0,1,0,30,4,335,1,-1,0,yes
7,765,0,1,0,14,5,959,3,174,7,yes
9,-824,0,1,0,7,8,429,3,-1,0,yes
4,5549,1,1,0,28,7,383,6,-1,0,no
9,4,0,0,0,25,8,132,8,-1,0,no
0,423,0,0,0,16,10,95,1,-1,0,no
4,-892,0,0,0,14,8,248,2,-1,0,no
4,8038,0,1,0,20,4,29,3,152,1,no
0,1139,0,1,0,11,7,106,2,-1,0,no
6,189,0,1,0,19,11,136,1,120,1,no
3,19,1,1,0,5,2,110,2,64,2,yes
9,3663,1,1,0,11,8,230,3,-1,0,no
9,2323,0,0,0,18,8,151,10,-1,0,no
1,425,0,1,1,9,7,693,2,-1,0,no
9,5122,1,1,0,13,8,31,1,-1,0,no
4,608,1,1,0,26,8,125,2,-1,0,no
0,607,0,1,0,12,5,454,2,364,3,yes
0,381,1,1,0,5,8,504,2,-1,0,no
10,385,1,1,1,27,8,29,28,-1,0,no
4,1274,0,1,0,1,6,190,1,84,1,no
1,377,0,1,1,3,2,143,4,272,1,no
0,802,1,1,0,30,1,77,1,2,2,no
0,194,1,1,0,31,7,517,4,-1,0,no
9,-315,1,0,0,10,7,2029,1,-1,0,yes
9,1843,0,1,0,25,5,269,1,-1,0,no
9,-9,1,1,0,14,8,457,2,-1,0,no
3,83,1,0,0,7,8,184,1,-1,0,no
2,433,0,1,0,18,5,47,4,-1,0,no
1,4503,1,1,1,21,11,168,3,-1,0,no
7,51,0,1,0,11,5,50,1,-1,0,no
7,961,1,0,0,14,8,757,4,-1,0,no
5,49,0,0,0,25,8,93,4,-1,0,no
9,3470,1,1,0,11,8,285,2,-1,0,no
9,-147,0,1,0,20,4,390,1,-1,0,no
7,0,0,1,0,18,5,146,2,-1,0,no
4,172,1,1,0,19,8,145,7,-1,0,no
0,-407,1,0,0,7,7,230,1,-1,0,no
4,649,1,1,0,16,7,237,2,91,1,no
1,1040,1,1,0,8,7,474,2,-1,0,no
7,209,0,1,0,28,7,487,7,-1,0,no
8,294,1,1,0,5,3,87,1,91,2,yes
3,4848,0,0,1,23,7,82,3,-1,0,no
1,1670,0,1,0,18,5,183,1,-1,0,no
0,1420,1,1,0,8,4,124,2,-1,0,no
9,1679,1,1,1,20,10,718,1,-1,0,yes
4,1198,0,1,0,2,2,63,1,-1,0,no
0,169,1,1,0,14,8,180,1,106,2,no
6,506,1,1,0,25,8,47,1,120,1,no
2,1249,0,1,0,9,7,391,1,-1,0,no
4,212,0,1,0,15,5,373,1,-1,0,no
9,23,1,1,0,20,8,289,2,-1,0,no
4,4402,1,1,1,10,dec,805,1,190,1,yes
7,459,0,1,0,7,5,623,1,293,1,yes
4,0,0,1,0,17,11,213,2,-1,0,no
9,3706,0,1,0,20,11,129,1,-1,0,no
1,1177,1,1,0,15,4,330,1,311,4,yes
4,3357,1,1,0,21,7,120,3,-1,0,no
1,1011,0,1,0,12,8,112,2,-1,0,no
4,1318,0,1,0,7,8,100,2,-1,0,no
9,167,0,1,0,28,1,57,1,-1,0,no
4,2187,0,1,0,17,11,525,3,-1,0,yes
0,14440,0,1,0,21,11,60,1,-1,0,no
4,2537,1,1,0,26,8,219,6,-1,0,no
9,569,1,1,0,27,8,976,12,-1,0,yes
4,0,1,0,0,8,7,46,1,-1,0,no
2,0,0,1,0,18,11,185,3,-1,0,no
9,12,1,1,0,12,8,587,2,-1,0,yes
9,49,1,1,0,29,7,65,2,-1,0,no
9,613,0,1,0,11,5,432,2,-1,0,no
2,7944,1,1,0,21,11,102,1,-1,0,no
1,1143,0,1,0,17,4,264,1,317,1,no
5,-464,0,1,0,4,2,75,1,190,6,no
7,1989,0,0,0,20,4,106,2,-1,0,no
9,17,0,0,0,17,11,81,1,-1,0,no
5,-1,1,1,0,27,8,89,23,-1,0,no
5,1679,1,1,0,12,8,417,1,365,9,yes
0,3676,1,1,0,18,10,567,1,95,3,yes
4,-242,0,0,0,18,5,600,4,332,4,yes
4,8902,0,1,0,14,8,464,5,-1,0,no
4,1704,1,1,0,1,9,222,1,-1,0,no
4,3050,0,1,0,13,5,469,1,-1,0,yes
3,2581,1,1,0,15,4,99,1,-1,0,no
1,243,0,1,0,20,4,41,3,-1,0,no
8,1847,1,1,0,9,dec,390,1,-1,0,no
4,3371,1,1,0,11,11,269,2,-1,0,yes
7,1757,0,1,0,20,4,1010,3,326,1,no
4,171,0,1,0,8,8,73,6,-1,0,no
4,-55,0,1,0,18,8,119,6,-1,0,no
3,21,1,1,0,26,8,634,2,-1,0,no
9,246,0,1,0,17,11,270,1,123,2,no
1,887,0,1,0,12,5,165,2,363,1,no
4,51,1,1,0,19,8,164,2,-1,0,no
7,-287,0,1,0,18,5,196,1,-1,0,no
7,0,0,1,0,14,7,78,4,-1,0,no
6,2734,0,1,0,12,5,897,4,-1,0,yes
2,52,1,1,0,31,7,22,8,-1,0,no
4,2594,0,1,0,21,11,161,3,-1,0,no
9,1611,0,1,0,11,5,490,2,-1,0,no
0,18,0,0,0,30,4,359,1,-1,0,yes
1,1331,0,1,0,29,7,213,2,-1,0,no
9,52,1,1,0,20,8,261,2,-1,0,no
9,10655,1,1,1,31,7,5,3,-1,0,no
4,1831,1,1,0,17,11,1531,1,-1,0,no
4,586,0,0,0,6,5,179,2,-1,0,no
6,2061,0,0,0,29,1,197,2,244,3,no
9,959,1,1,0,9,7,144,5,-1,0,no
4,-13,0,1,0,15,5,20,6,291,2,no
0,801,1,1,0,11,8,331,7,-1,0,no
5,1948,1,1,0,28,1,216,1,91,4,yes
1,24,1,1,0,12,5,68,1,363,1,no
9,1871,0,1,0,17,11,64,1,-1,0,no
1,188,0,1,0,12,5,58,3,347,5,no
7,61,0,1,0,8,7,529,5,-1,0,no
0,-967,0,1,1,15,5,8,7,-1,0,no
1,0,0,1,0,21,4,146,4,-1,0,yes
9,275,1,1,0,25,8,69,6,-1,0,no
4,724,0,1,0,17,11,157,2,172,1,no
7,27,1,1,0,25,5,485,1,-1,0,no
0,26,0,1,0,7,5,56,1,359,1,no
9,191,1,1,0,31,8,69,1,-1,0,no
9,-123,1,1,0,5,8,131,2,-1,0,no
9,179,1,1,0,19,8,294,3,-1,0,no
1,1086,0,1,0,6,5,146,1,272,2,no
3,70,1,1,0,27,10,255,3,148,1,yes
1,2700,1,1,0,3,2,337,4,-1,0,no
9,1602,0,1,0,2,6,142,1,-1,0,no
0,0,0,1,0,24,7,209,2,-1,0,no
6,3800,1,0,0,9,7,70,1,-1,0,no
9,0,0,0,0,4,2,539,8,204,5,no
4,-34,1,1,0,5,2,176,1,-1,0,no
0,5,0,0,0,16,7,101,7,-1,0,no
10,3529,1,1,0,5,2,169,2,-1,0,no
1,1334,0,1,0,20,4,234,5,-1,0,no
6,3601,1,1,0,22,8,171,15,-1,0,no
9,265,1,1,0,28,8,14,3,-1,0,no
6,487,1,0,0,27,8,155,15,-1,0,no
1,0,0,1,0,11,5,580,1,173,1,no
5,14412,1,1,0,18,11,297,1,-1,0,no
4,3288,1,1,0,8,8,124,2,-1,0,no
9,57,1,1,0,2,2,465,2,-1,0,no
9,2246,0,1,0,10,7,330,1,-1,0,no
9,4441,0,1,0,20,11,153,2,183,2,no
1,448,0,0,0,5,8,98,1,-1,0,no
2,27,0,1,1,10,9,230,3,-1,0,yes
1,474,1,1,0,22,7,400,2,-1,0,no
9,1185,0,1,0,30,4,284,1,339,1,no
7,282,0,1,0,17,7,243,1,-1,0,no
1,2,0,1,0,15,5,16,9,309,1,no
9,60,1,1,0,7,8,274,2,-1,0,no
6,3972,1,1,0,30,7,122,3,-1,0,no
5,26452,1,1,1,15,7,219,2,-1,0,no
0,818,0,0,0,16,4,301,3,-1,0,no
7,9374,0,1,0,21,11,7,8,185,1,no
5,279,1,1,1,12,8,26,1,-1,0,no
10,20,0,1,1,28,1,172,1,-1,0,no
0,360,1,1,0,15,5,332,1,297,2,no
9,1532,1,1,0,22,5,253,1,107,5,no
4,1673,1,1,0,16,8,200,2,159,3,no
7,2420,1,1,0,19,11,405,2,-1,0,no
9,1533,1,0,0,5,8,86,1,-1,0,no
0,296,1,1,0,7,7,147,4,-1,0,no
9,485,1,1,0,26,8,98,14,-1,0,no
9,125,1,1,1,29,8,66,2,-1,0,no
5,616,1,1,0,27,4,149,2,182,1,no
7,3064,0,1,1,26,8,240,3,107,4,no
